date,account,total_closed_pnl,total_size,trades,buy_trades,sell_trades,daily_pnl_bucket,value,classification,sentiment_score,sentiment_bucket,classification_bin,sentiment_bin
2025-02-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,14982.681725,12174639.766,351,100,251,positive,44.0,fear,44.0,fear,0,1
2025-02-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,13770.715332,32378.2,119,96,23,positive,44.0,fear,44.0,fear,0,1
2025-02-03,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,872.23,8,8,0,low,44.0,fear,44.0,fear,0,1
2025-02-03,0x8477e447846c758f5a675856001ea72298fd9cb5,1474.607584,101285.09244,138,71,67,positive,44.0,fear,44.0,fear,0,1
2025-02-03,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2161.6751200000003,2898.65954,15,9,6,positive,44.0,fear,44.0,fear,0,1
2025-02-03,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,20.596691,44.01,1,0,1,neutral,44.0,fear,44.0,fear,0,1
2025-02-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,46742.288748,207245.67,258,127,131,positive,44.0,fear,44.0,fear,0,1
2025-02-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,160022.95082600001,400001.0,69,69,0,positive,44.0,fear,44.0,fear,0,1
2025-02-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,5803.573999,24738.71,325,126,199,positive,44.0,fear,44.0,fear,0,1
2025-02-04,0x083384f897ee0f19899168e3b1bec365f52a9012,375620.270243,15699.8,531,111,420,positive,72.0,greed,72.0,greed,2,3
2025-02-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1291.500575,6412.29803,48,31,17,positive,72.0,greed,72.0,greed,2,3
2025-02-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,874.3810560000001,9233.5444,34,14,20,positive,72.0,greed,72.0,greed,2,3
2025-02-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6403.5061239999995,8.56329,9,0,9,positive,72.0,greed,72.0,greed,2,3
2025-02-04,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,4000.0,1,0,1,low,72.0,greed,72.0,greed,2,3
2025-02-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1985.815595,397848.0,76,2,74,positive,72.0,greed,72.0,greed,2,3
2025-02-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,20138.0,45,0,45,low,72.0,greed,72.0,greed,2,3
2025-02-04,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,9167.620989,2457.40324,104,55,49,positive,72.0,greed,72.0,greed,2,3
2025-02-04,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,134429.0,6,0,6,low,72.0,greed,72.0,greed,2,3
2025-02-04,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,4624.583773,377145.75098,731,573,158,positive,72.0,greed,72.0,greed,2,3
2025-02-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,16102.444634,63773.05,661,258,403,positive,72.0,greed,72.0,greed,2,3
2025-02-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,100000.0,18,0,18,low,72.0,greed,72.0,greed,2,3
2025-02-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,806.765131,13085.61,248,99,149,positive,72.0,greed,72.0,greed,2,3
2025-02-05,0x083384f897ee0f19899168e3b1bec365f52a9012,44400.9058,2033.5464,210,78,132,positive,54.0,neutral,54.0,neutral,1,2
2025-02-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,696.8107239999999,7689.87587,83,45,38,positive,54.0,neutral,54.0,neutral,1,2
2025-02-05,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,32.72269,220.00778,3,2,1,neutral,54.0,neutral,54.0,neutral,1,2
2025-02-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,1.5503099999999999,9,9,0,low,54.0,neutral,54.0,neutral,1,2
2025-02-05,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,14.590934,64008.6,20,5,15,neutral,54.0,neutral,54.0,neutral,1,2
2025-02-05,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,9045.4,25,0,25,low,54.0,neutral,54.0,neutral,1,2
2025-02-05,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,1843.301845,29720.44,327,172,155,positive,54.0,neutral,54.0,neutral,1,2
2025-02-05,0x8477e447846c758f5a675856001ea72298fd9cb5,554.257954,701653.8,20,12,8,positive,54.0,neutral,54.0,neutral,1,2
2025-02-05,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,-6194.283149,340467.99578,368,263,105,negative,54.0,neutral,54.0,neutral,1,2
2025-02-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,14644.100674,19951.94,218,92,126,positive,54.0,neutral,54.0,neutral,1,2
2025-02-05,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,713.82809,1963.1599999999999,14,11,3,positive,54.0,neutral,54.0,neutral,1,2
2025-02-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,358.877096,2405.73501,45,28,17,positive,49.0,neutral,49.0,neutral,1,2
2025-02-06,0x2c229d22b100a7beb69122eed721cee9b24011dd,-639.3510530000001,62053.6,61,17,44,negative,49.0,neutral,49.0,neutral,1,2
2025-02-06,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,922.6724320000001,45277.81777,63,39,24,positive,49.0,neutral,49.0,neutral,1,2
2025-02-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,440.753133,3.09925,10,6,4,positive,49.0,neutral,49.0,neutral,1,2
2025-02-06,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2055.538866,26649.2,73,40,33,positive,49.0,neutral,49.0,neutral,1,2
2025-02-06,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,5053.8,17,0,17,low,49.0,neutral,49.0,neutral,1,2
2025-02-06,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,71.77363,12744.42,167,113,54,neutral,49.0,neutral,49.0,neutral,1,2
2025-02-06,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2780.135427,2295177.34649,806,531,275,positive,49.0,neutral,49.0,neutral,1,2
2025-02-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,51100.947505,27636.43,419,355,64,positive,49.0,neutral,49.0,neutral,1,2
2025-02-06,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-24500.0,20000.0,13,12,1,negative,49.0,neutral,49.0,neutral,1,2
2025-02-06,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1212.452697,1574.51,29,22,7,positive,49.0,neutral,49.0,neutral,1,2
2025-02-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,932.4458159999999,5226.565,54,18,36,positive,44.0,fear,44.0,fear,0,1
2025-02-07,0x2c229d22b100a7beb69122eed721cee9b24011dd,-1145.924392,17619066.0,149,47,102,negative,44.0,fear,44.0,fear,0,1
2025-02-07,0x430f09841d65beb3f27765503d0f850b8bce7713,5615.052102,58432.3,93,69,24,positive,44.0,fear,44.0,fear,0,1
2025-02-07,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,126.11297599999999,11088.76,17,9,8,positive,44.0,fear,44.0,fear,0,1
2025-02-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3691.30885,5.3841,27,12,15,positive,44.0,fear,44.0,fear,0,1
2025-02-07,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,32500.0,54,25,29,low,44.0,fear,44.0,fear,0,1
2025-02-07,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2648.450789,15964570.0,58,6,52,positive,44.0,fear,44.0,fear,0,1
2025-02-07,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,4001.0,9,0,9,low,44.0,fear,44.0,fear,0,1
2025-02-07,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,14149.9,6,0,6,low,44.0,fear,44.0,fear,0,1
2025-02-07,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,0.0,4000.0,2,2,0,low,44.0,fear,44.0,fear,0,1
2025-02-07,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,6119.377807,108957.98998,787,589,198,positive,44.0,fear,44.0,fear,0,1
2025-02-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1831.9529619999998,110162.55,143,105,38,positive,44.0,fear,44.0,fear,0,1
2025-02-07,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2631.225181,10757.68,125,75,50,positive,44.0,fear,44.0,fear,0,1
2025-02-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,0.0,7380.795,32,32,0,low,44.0,fear,44.0,fear,0,1
2025-02-08,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0,6.37,5,0,5,low,44.0,fear,44.0,fear,0,1
2025-02-08,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,78.902492,5331.58543,22,19,3,neutral,44.0,fear,44.0,fear,0,1
2025-02-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,1.87687,8,8,0,low,44.0,fear,44.0,fear,0,1
2025-02-08,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,235.47104,1051210.0,2,1,1,positive,44.0,fear,44.0,fear,0,1
2025-02-08,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,3363.6,5,0,5,low,44.0,fear,44.0,fear,0,1
2025-02-08,0x8477e447846c758f5a675856001ea72298fd9cb5,131.753274,14288.1,8,7,1,positive,44.0,fear,44.0,fear,0,1
2025-02-08,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,0.0,12000.0,152,152,0,low,44.0,fear,44.0,fear,0,1
2025-02-08,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,330.039883,45094.20999,328,232,96,positive,44.0,fear,44.0,fear,0,1
2025-02-08,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-189.463436,1480.19,13,0,13,negative,44.0,fear,44.0,fear,0,1
2025-02-09,0x083384f897ee0f19899168e3b1bec365f52a9012,30897.0887,537.5034,141,132,9,positive,46.0,neutral,46.0,neutral,1,2
2025-02-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,31.14195,631.1,17,6,11,neutral,46.0,neutral,46.0,neutral,1,2
2025-02-09,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,378.027954,22573.872900000002,29,9,20,positive,46.0,neutral,46.0,neutral,1,2
2025-02-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,866.203569,2.80231,3,0,3,positive,46.0,neutral,46.0,neutral,1,2
2025-02-09,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,627.556755,3734468.0,71,66,5,positive,46.0,neutral,46.0,neutral,1,2
2025-02-09,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,7580.5,87,0,87,low,46.0,neutral,46.0,neutral,1,2
2025-02-09,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,1259.5314,3552.0,103,23,80,positive,46.0,neutral,46.0,neutral,1,2
2025-02-09,0x8477e447846c758f5a675856001ea72298fd9cb5,312.034872,61002.32153,65,23,42,positive,46.0,neutral,46.0,neutral,1,2
2025-02-09,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,183.593223,41270.92,122,100,22,positive,46.0,neutral,46.0,neutral,1,2
2025-02-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,115791.92916,635987.74,67,34,33,positive,46.0,neutral,46.0,neutral,1,2
2025-02-09,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,3600.0,3,0,3,low,46.0,neutral,46.0,neutral,1,2
2025-02-09,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,204.72190899999998,3209.07,56,35,21,positive,46.0,neutral,46.0,neutral,1,2
2025-02-10,0x083384f897ee0f19899168e3b1bec365f52a9012,55086.0,600.0,48,16,32,positive,43.0,fear,43.0,fear,0,1
2025-02-10,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,436.833818,2187.6205,43,14,29,positive,43.0,fear,43.0,fear,0,1
2025-02-10,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,4.42722,1340.1,6,0,6,neutral,43.0,fear,43.0,fear,0,1
2025-02-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2069.55836,12.61522,84,46,38,positive,43.0,fear,43.0,fear,0,1
2025-02-10,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,123650.0,24,0,24,low,43.0,fear,43.0,fear,0,1
2025-02-10,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,990.674468,8724222.4,58,24,34,positive,43.0,fear,43.0,fear,0,1
2025-02-10,0x8170715b3b381dffb7062c0298972d4727a0a63b,24.634532000000036,36128.9,85,65,20,neutral,43.0,fear,43.0,fear,0,1
2025-02-10,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,27.399,10,10,0,low,43.0,fear,43.0,fear,0,1
2025-02-10,0x8477e447846c758f5a675856001ea72298fd9cb5,131.17446,34094.98341,46,17,29,positive,43.0,fear,43.0,fear,0,1
2025-02-10,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,1338.39845,42614.10862,304,119,185,positive,43.0,fear,43.0,fear,0,1
2025-02-10,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,30.785143,21.07,2,0,2,neutral,43.0,fear,43.0,fear,0,1
2025-02-10,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,1391.68,17,0,17,low,43.0,fear,43.0,fear,0,1
2025-02-10,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,26700.0,22,0,22,low,43.0,fear,43.0,fear,0,1
2025-02-10,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,3796.008199,9015.71,140,49,91,positive,43.0,fear,43.0,fear,0,1
2025-02-11,0x083384f897ee0f19899168e3b1bec365f52a9012,0.0,300.0,6,0,6,low,47.0,neutral,47.0,neutral,1,2
2025-02-11,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-12346.990829,551498.0,124,0,124,negative,47.0,neutral,47.0,neutral,1,2
2025-02-11,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,593.326371,970.96,41,22,19,positive,47.0,neutral,47.0,neutral,1,2
2025-02-11,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,314.918282,8662.13764,17,5,12,positive,47.0,neutral,47.0,neutral,1,2
2025-02-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1353.604398,7.2431,56,28,28,positive,47.0,neutral,47.0,neutral,1,2
2025-02-11,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1053.5230999999999,41898.0,5,2,3,positive,47.0,neutral,47.0,neutral,1,2
2025-02-11,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,6761.3,13,0,13,low,47.0,neutral,47.0,neutral,1,2
2025-02-11,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,109.90750199999998,19593.06124,211,114,97,positive,47.0,neutral,47.0,neutral,1,2
2025-02-11,0x8477e447846c758f5a675856001ea72298fd9cb5,56.537437,19336.7,19,5,14,neutral,47.0,neutral,47.0,neutral,1,2
2025-02-11,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,869.757103,51176.55916,183,152,31,positive,47.0,neutral,47.0,neutral,1,2
2025-02-11,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,570725.17,121,0,121,low,47.0,neutral,47.0,neutral,1,2
2025-02-11,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1901.6318190000002,4236.13,52,34,18,positive,47.0,neutral,47.0,neutral,1,2
2025-02-12,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,355.5854,164.8446,159,31,128,positive,46.0,neutral,46.0,neutral,1,2
2025-02-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,198.780392,7326.225,59,28,31,positive,46.0,neutral,46.0,neutral,1,2
2025-02-12,0x430f09841d65beb3f27765503d0f850b8bce7713,22795.8104,400000.0,108,63,45,positive,46.0,neutral,46.0,neutral,1,2
2025-02-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,117.09923500000001,5377.81109,5,3,2,positive,46.0,neutral,46.0,neutral,1,2
2025-02-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5212.729861,12.96543,84,22,62,positive,46.0,neutral,46.0,neutral,1,2
2025-02-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,-22303.603584,640468.0,118,31,87,negative,46.0,neutral,46.0,neutral,1,2
2025-02-12,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,17924.2,23,0,23,low,46.0,neutral,46.0,neutral,1,2
2025-02-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2760.439779,10.35619,81,24,57,positive,46.0,neutral,46.0,neutral,1,2
2025-02-12,0x8477e447846c758f5a675856001ea72298fd9cb5,299.669854,23565.68,30,26,4,positive,46.0,neutral,46.0,neutral,1,2
2025-02-12,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,9047.40151,50,50,0,low,46.0,neutral,46.0,neutral,1,2
2025-02-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,8664.933786,80197.11,243,102,141,positive,46.0,neutral,46.0,neutral,1,2
2025-02-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1747.1899090000002,4905.94,71,26,45,positive,46.0,neutral,46.0,neutral,1,2
2025-02-13,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,287.27875,2415.751,42,27,15,positive,50.0,neutral,50.0,neutral,1,2
2025-02-13,0x2c229d22b100a7beb69122eed721cee9b24011dd,17378.569333,16157084.4,321,115,206,positive,50.0,neutral,50.0,neutral,1,2
2025-02-13,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,534.854304,13708.1975,47,11,36,positive,50.0,neutral,50.0,neutral,1,2
2025-02-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2205.413149,4.20355,23,23,0,positive,50.0,neutral,50.0,neutral,1,2
2025-02-13,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2390.12335,352438.0,101,84,17,positive,50.0,neutral,50.0,neutral,1,2
2025-02-13,0x8170715b3b381dffb7062c0298972d4727a0a63b,-3556.3882559999997,26112.4,46,16,30,negative,50.0,neutral,50.0,neutral,1,2
2025-02-13,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,1998.702085,3392.01001,42,0,42,positive,50.0,neutral,50.0,neutral,1,2
2025-02-13,0x8477e447846c758f5a675856001ea72298fd9cb5,181.456277,133830.86,25,11,14,positive,50.0,neutral,50.0,neutral,1,2
2025-02-13,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,1312.55815,132156.38428,399,239,160,positive,50.0,neutral,50.0,neutral,1,2
2025-02-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,11544.45,168,0,168,low,50.0,neutral,50.0,neutral,1,2
2025-02-13,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,5096.967096,9585.29,156,67,89,positive,50.0,neutral,50.0,neutral,1,2
2025-02-14,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,404.813032,1410.5305,47,5,42,positive,48.0,neutral,48.0,neutral,1,2
2025-02-14,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,19.530304,8332.7,2,0,2,neutral,48.0,neutral,48.0,neutral,1,2
2025-02-14,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,8019.163096,2378.16,1,0,1,positive,48.0,neutral,48.0,neutral,1,2
2025-02-14,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0,4.7299999999999995,12,0,12,low,48.0,neutral,48.0,neutral,1,2
2025-02-14,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-10.630689999999959,14652.359999999999,47,12,35,low,48.0,neutral,48.0,neutral,1,2
2025-02-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2678.115601,11.917159999999999,58,27,31,positive,48.0,neutral,48.0,neutral,1,2
2025-02-14,0x513b8629fe877bb581bf244e326a047b249c4ff1,194499.072534,36833.63,464,0,464,positive,48.0,neutral,48.0,neutral,1,2
2025-02-14,0x6d6a4b953f202f8df5bed40692e7fd865318264a,844.8168900000001,190.0,21,0,21,positive,48.0,neutral,48.0,neutral,1,2
2025-02-14,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,20015.0,5,1,4,low,48.0,neutral,48.0,neutral,1,2
2025-02-14,0x8170715b3b381dffb7062c0298972d4727a0a63b,8781.96,71320.4,311,124,187,positive,48.0,neutral,48.0,neutral,1,2
2025-02-14,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,27.247837999999998,674.15,40,29,11,neutral,48.0,neutral,48.0,neutral,1,2
2025-02-14,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,24240.32,10,0,10,low,48.0,neutral,48.0,neutral,1,2
2025-02-14,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,414.743169,874.17474,306,271,35,positive,48.0,neutral,48.0,neutral,1,2
2025-02-14,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,9904.59,165,0,165,low,48.0,neutral,48.0,neutral,1,2
2025-02-14,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-1818.156466,8455.67,166,63,103,negative,48.0,neutral,48.0,neutral,1,2
2025-02-15,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,64.653448,207.1375,9,2,7,neutral,50.0,neutral,50.0,neutral,1,2
2025-02-15,0x2c229d22b100a7beb69122eed721cee9b24011dd,590.06989,273140.0,47,15,32,positive,50.0,neutral,50.0,neutral,1,2
2025-02-15,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,231.07204,8312.2245,21,11,10,positive,50.0,neutral,50.0,neutral,1,2
2025-02-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3884.0032459999998,4.91209,21,17,4,positive,50.0,neutral,50.0,neutral,1,2
2025-02-15,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,206.84,11,11,0,low,50.0,neutral,50.0,neutral,1,2
2025-02-15,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,2000.0,7,7,0,low,50.0,neutral,50.0,neutral,1,2
2025-02-15,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,462.740727,13435654.0,28,9,19,positive,50.0,neutral,50.0,neutral,1,2
2025-02-15,0x8170715b3b381dffb7062c0298972d4727a0a63b,35346.87108,208715.1,179,50,129,positive,50.0,neutral,50.0,neutral,1,2
2025-02-15,0x8477e447846c758f5a675856001ea72298fd9cb5,49.98382900000001,148669.12,9,9,0,neutral,50.0,neutral,50.0,neutral,1,2
2025-02-15,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,590.73516,18282.32135,466,351,115,positive,50.0,neutral,50.0,neutral,1,2
2025-02-15,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,6700.0,4,0,4,low,50.0,neutral,50.0,neutral,1,2
2025-02-15,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,3822.79759,8890.1,130,91,39,positive,50.0,neutral,50.0,neutral,1,2
2025-02-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,59.664989,1278.47,11,6,5,neutral,54.0,neutral,54.0,neutral,1,2
2025-02-16,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,278.922501,27811.0,41,31,10,positive,54.0,neutral,54.0,neutral,1,2
2025-02-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,314.96786,3.69806,25,15,10,positive,54.0,neutral,54.0,neutral,1,2
2025-02-16,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,15000.0,6,6,0,low,54.0,neutral,54.0,neutral,1,2
2025-02-16,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,14.54605,53380.0,5,4,1,neutral,54.0,neutral,54.0,neutral,1,2
2025-02-16,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,7462.599999999999,3,0,3,low,54.0,neutral,54.0,neutral,1,2
2025-02-16,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,559.647247,4216.87,80,46,34,positive,54.0,neutral,54.0,neutral,1,2
2025-02-16,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,1413.7,1,0,1,low,54.0,neutral,54.0,neutral,1,2
2025-02-16,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,819.9958,8749.210000000001,455,226,229,positive,54.0,neutral,54.0,neutral,1,2
2025-02-16,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,321.733978,2462.5299999999997,54,11,43,positive,54.0,neutral,54.0,neutral,1,2
2025-02-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,115.824682,1406.6375,28,17,11,positive,51.0,neutral,51.0,neutral,1,2
2025-02-17,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,19.482565,7026.42,13,9,4,neutral,51.0,neutral,51.0,neutral,1,2
2025-02-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1204.110761,5.59797,42,24,18,positive,51.0,neutral,51.0,neutral,1,2
2025-02-17,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,35008.32,292,292,0,low,51.0,neutral,51.0,neutral,1,2
2025-02-17,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,11833.9,6,0,6,low,51.0,neutral,51.0,neutral,1,2
2025-02-17,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,64.346683,4574.9,105,88,17,neutral,51.0,neutral,51.0,neutral,1,2
2025-02-17,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,66329.47,20,0,20,low,51.0,neutral,51.0,neutral,1,2
2025-02-17,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,303.11202,6503.17,284,118,166,positive,51.0,neutral,51.0,neutral,1,2
2025-02-17,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,111.69658399999999,9334.65,151,75,76,positive,51.0,neutral,51.0,neutral,1,2
2025-02-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,45.659497,2433.0025,36,33,3,neutral,47.0,neutral,47.0,neutral,1,2
2025-02-18,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,336.64107,11313.85018,54,38,16,positive,47.0,neutral,47.0,neutral,1,2
2025-02-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1670.219701,6.0539,44,30,14,positive,47.0,neutral,47.0,neutral,1,2
2025-02-18,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,10000.0,9,9,0,low,47.0,neutral,47.0,neutral,1,2
2025-02-18,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3112.721339,44362974.0,131,18,113,positive,47.0,neutral,47.0,neutral,1,2
2025-02-18,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,20333.100000000002,13,0,13,low,47.0,neutral,47.0,neutral,1,2
2025-02-18,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,3981.044269,10441.18,177,150,27,positive,47.0,neutral,47.0,neutral,1,2
2025-02-18,0x8477e447846c758f5a675856001ea72298fd9cb5,950.815596,67773.45,23,21,2,positive,47.0,neutral,47.0,neutral,1,2
2025-02-18,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,3494.964308,14594.67595,413,262,151,positive,47.0,neutral,47.0,neutral,1,2
2025-02-18,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,73677.453556,30431.53,264,264,0,positive,47.0,neutral,47.0,neutral,1,2
2025-02-18,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,3935.153067,37145.15,512,226,286,positive,47.0,neutral,47.0,neutral,1,2
